time,latitude,longitude,depth,mag,magType,place,updated,type,status,year,month,day,hour,minute,second,horizontalError,depthError
2020-06-07,-8.850147965261584,69.59166826975263,6.589083133426265,5.387388012371667,mb,Indian Ocean,2020-06-07,earthquake,reviewed,2020,6,7,0,0,0,10,5
2021-03-02,-8.389237176738355,79.43213710162388,7.786744158545879,5.008354865199631,mb,Indian Ocean,2021-03-02,earthquake,reviewed,2021,3,2,0,0,0,10,5
2022-08-20,-7.936998675595232,80.36183418195702,6.404859390793777,5.037317887861576,mb,Indian Ocean,2022-08-20,earthquake,reviewed,2022,8,20,0,0,0,10,5
2017-02-01,-0.7840425004499675,98.70568888009976,16.545029285517085,5.443197322915427,mb,Indian Ocean,2017-02-01,earthquake,reviewed,2017,2,1,0,0,0,10,5
2018-11-03,-4.41792255213613,36.84115345629627,21.521564250024337,5.129846105394804,mb,Indian Ocean,2018-11-03,earthquake,reviewed,2018,11,3,0,0,0,10,5
2021-04-25,-22.065108683064146,68.55342668260946,7.8771105691142145,4.993857704993697,mb,Indian Ocean,2021-04-25,earthquake,reviewed,2021,4,25,0,0,0,10,5
2017-09-02,23.324233490907023,66.25253295814625,14.999679065651774,5.03853754624965,mb,Indian Ocean,2017-09-02,earthquake,reviewed,2017,9,2,0,0,0,10,5
2021-09-10,-1.6393257675393869,50.66813504934315,4.196530629447456,4.951540934888995,mb,Indian Ocean,2021-09-10,earthquake,reviewed,2021,9,10,0,0,0,10,5
2019-12-12,4.6827397462937395,75.74267735891515,9.402591741875122,4.760205980930729,mb,Indian Ocean,2019-12-12,earthquake,reviewed,2019,12,12,0,0,0,10,5
2014-07-02,15.19756946471187,72.36975666659252,7.041244508374625,5.6602941239999405,mb,Indian Ocean,2014-07-02,earthquake,reviewed,2014,7,2,0,0,0,10,5
2023-04-08,-0.39739538586946976,92.31140332089464,7.641105094997233,4.538025473243074,mb,Indian Ocean,2023-04-08,earthquake,reviewed,2023,4,8,0,0,0,10,5
2019-12-15,-12.104860588794132,94.71018706005894,7.918403097770145,4.968006738404534,mb,Indian Ocean,2019-12-15,earthquake,reviewed,2019,12,15,0,0,0,10,5
2019-07-13,4.654414734360785,55.89812876218612,3.1651064377283893,5.446451479356466,mb,Indian Ocean,2019-07-13,earthquake,reviewed,2019,7,13,0,0,0,10,5
2020-06-17,-3.934692427429845,65.55782318794213,15.687406330316751,4.902018566816267,mb,Indian Ocean,2020-06-17,earthquake,reviewed,2020,6,17,0,0,0,10,5
2022-10-09,2.5671869262551557,89.75699149329691,6.027746441862746,4.805908764324437,mb,Indian Ocean,2022-10-09,earthquake,reviewed,2022,10,9,0,0,0,10,5
2018-03-22,-3.0901293839170743,69.94658221192522,2.6264165189561397,4.760297537768341,mb,Indian Ocean,2018-03-22,earthquake,reviewed,2018,3,22,0,0,0,10,5
2014-11-16,1.332263886557335,78.15087821008399,20.754342799784936,5.315581428711923,mb,Indian Ocean,2014-11-16,earthquake,reviewed,2014,11,16,0,0,0,10,5
2019-02-02,3.649810371288421,62.56140713821125,11.553847057759038,4.554763988948078,mb,Indian Ocean,2019-02-02,earthquake,reviewed,2019,2,2,0,0,0,10,5
2015-08-11,-16.164435850059203,68.72087569657646,21.839374734362742,5.167134272082662,mb,Indian Ocean,2015-08-11,earthquake,reviewed,2015,8,11,0,0,0,10,5
2024-06-03,24.246770640118466,84.32046242557934,2.293034749536986,5.00624036264308,mb,Indian Ocean,2024-06-03,earthquake,reviewed,2024,6,3,0,0,0,10,5
2018-08-18,-13.639512372900256,80.60020288970253,30.290701601411648,4.976548307951718,mb,Indian Ocean,2018-08-18,earthquake,reviewed,2018,8,18,0,0,0,10,5
2023-12-25,-9.533359460505805,94.1962117521518,29.852797629352633,5.2922411116449695,mb,Indian Ocean,2023-12-25,earthquake,reviewed,2023,12,25,0,0,0,10,5
2024-07-25,-17.85267064007926,69.82212160536822,2.1094892524915463,4.94737424936662,mb,Indian Ocean,2024-07-25,earthquake,reviewed,2024,7,25,0,0,0,10,5
2021-01-20,-3.3661070454173525,69.48435598730576,1.0,5.640059572713632,mb,Indian Ocean,2021-01-20,earthquake,reviewed,2021,1,20,0,0,0,10,5
2022-07-06,11.81859052869247,55.078128161895506,47.971733708223844,5.342159709153403,mb,Indian Ocean,2022-07-06,earthquake,reviewed,2022,7,6,0,0,0,10,5
2021-08-03,0.5667089969624879,63.34421195604933,5.099061225397743,4.3039093675198705,mb,Indian Ocean,2021-08-03,earthquake,reviewed,2021,8,3,0,0,0,10,5
2023-07-19,-10.206968172837684,67.28479082419831,2.1919638832737496,4.604536600579595,mb,Indian Ocean,2023-07-19,earthquake,reviewed,2023,7,19,0,0,0,10,5
2015-06-07,-7.696024569925836,70.51663582319141,14.445894988215946,4.7772282878413685,mb,Indian Ocean,2015-06-07,earthquake,reviewed,2015,6,7,0,0,0,10,5
2023-07-11,1.6897773233520348,55.27040174552933,15.93914777182976,5.038786624176146,mb,Indian Ocean,2023-07-11,earthquake,reviewed,2023,7,11,0,0,0,10,5
2021-01-26,-7.552486062869395,81.698955169173,18.19926831460503,5.571915928002166,mb,Indian Ocean,2021-01-26,earthquake,reviewed,2021,1,26,0,0,0,10,5
2022-09-14,-0.9420633787245756,49.445421476797634,16.465277004307733,5.938782006346396,mb,Indian Ocean,2022-09-14,earthquake,reviewed,2022,9,14,0,0,0,10,5
2020-02-20,-17.162352887149876,48.41387867127669,6.183706194831033,5.092153834498177,mb,Indian Ocean,2020-02-20,earthquake,reviewed,2020,2,20,0,0,0,10,5
2020-06-25,6.413765670087381,65.56924761500433,7.9801679359074,4.705437794120708,mb,Indian Ocean,2020-06-25,earthquake,reviewed,2020,6,25,0,0,0,10,5
2014-04-18,-3.898076466341513,84.47349803541077,58.23559547839425,5.464437079996696,mb,Indian Ocean,2014-04-18,earthquake,reviewed,2014,4,18,0,0,0,10,5
2016-04-10,1.6737932536583917,79.47134500173287,4.922561224482438,5.084565766032036,mb,Indian Ocean,2016-04-10,earthquake,reviewed,2016,4,10,0,0,0,10,5
2014-11-17,-4.344106650161462,67.21466572397452,5.935127815172928,4.865568414661292,mb,Indian Ocean,2014-11-17,earthquake,reviewed,2014,11,17,0,0,0,10,5
2016-01-13,2.127370778689285,96.79309000136224,1.3572632313520268,4.596774023644066,mb,Indian Ocean,2016-01-13,earthquake,reviewed,2016,1,13,0,0,0,10,5
2021-12-17,12.108831419030524,103.83275474404783,25.426528394683444,5.049398372400029,mb,Indian Ocean,2021-12-17,earthquake,reviewed,2021,12,17,0,0,0,10,5
2021-03-17,-8.004711539886305,70.34585438986835,11.297073168599198,5.451770752244605,mb,Indian Ocean,2021-03-17,earthquake,reviewed,2021,3,17,0,0,0,10,5
2023-10-07,-6.263490885211614,49.94015769144066,7.050952476198117,5.040762460435786,mb,Indian Ocean,2023-10-07,earthquake,reviewed,2023,10,7,0,0,0,10,5
2019-01-05,-1.6904036410808063,57.52211924911045,2.5244825514902853,5.273462270426483,mb,Indian Ocean,2019-01-05,earthquake,reviewed,2019,1,5,0,0,0,10,5
2016-11-06,0.5634070112971711,63.477630683881344,4.588560373743496,4.935270896285467,mb,Indian Ocean,2016-11-06,earthquake,reviewed,2016,11,6,0,0,0,10,5
2014-04-04,24.99154624951305,81.95440601981528,23.247094793521857,5.027381817051298,mb,Indian Ocean,2014-04-04,earthquake,reviewed,2014,4,4,0,0,0,10,5
2014-02-20,21.383608622493494,67.94015603839597,2.141344327609939,5.809043288442415,mb,Indian Ocean,2014-02-20,earthquake,reviewed,2014,2,20,0,0,0,10,5
2019-09-24,-10.26641852083143,60.01516636523685,3.94972261308007,4.906220995410457,mb,Indian Ocean,2019-09-24,earthquake,reviewed,2019,9,24,0,0,0,10,5
2018-08-16,-5.328465402829154,76.97186408663555,2.1181367943664897,5.3663740988595,mb,Indian Ocean,2018-08-16,earthquake,reviewed,2018,8,16,0,0,0,10,5
2016-06-13,0.3028063411020663,108.03275186994738,17.492102807020053,4.70130376743621,mb,Indian Ocean,2016-06-13,earthquake,reviewed,2016,6,13,0,0,0,10,5
2024-08-13,-0.6367251915454256,60.79673702100237,13.503327016869333,4.783606785889113,mb,Indian Ocean,2024-08-13,earthquake,reviewed,2024,8,13,0,0,0,10,5
2019-06-24,-9.084424459604838,76.97548432265667,42.03926834715348,4.998486681679054,mb,Indian Ocean,2019-06-24,earthquake,reviewed,2019,6,24,0,0,0,10,5
2024-05-15,15.436881674345527,46.709427988828566,12.035029246383809,5.280635539714804,mb,Indian Ocean,2024-05-15,earthquake,reviewed,2024,5,15,0,0,0,10,5
2019-09-10,-2.037405170640036,47.63282780470013,2.7503266366942016,5.126834376892933,mb,Indian Ocean,2019-09-10,earthquake,reviewed,2019,9,10,0,0,0,10,5
2015-03-19,10.589936375833936,82.93555558182571,26.1331672873522,5.17194591920403,mb,Indian Ocean,2015-03-19,earthquake,reviewed,2015,3,19,0,0,0,10,5
2020-11-07,2.466079090038953,82.88454794086431,21.222271496766112,5.380097901274875,mb,Indian Ocean,2020-11-07,earthquake,reviewed,2020,11,7,0,0,0,10,5
2019-01-13,-16.293649301844294,65.68578532187614,8.317928975992547,4.338411368514759,mb,Indian Ocean,2019-01-13,earthquake,reviewed,2019,1,13,0,0,0,10,5
2018-08-29,17.71975184171848,55.57428293373652,73.5472864577567,4.5693654978534575,mb,Indian Ocean,2018-08-29,earthquake,reviewed,2018,8,29,0,0,0,10,5
2016-01-10,4.553181582470118,59.260956508257976,26.625337566618057,5.610441728691846,mb,Indian Ocean,2016-01-10,earthquake,reviewed,2016,1,10,0,0,0,10,5
2022-03-30,0.8971759911667533,64.74096881899469,8.258645620795678,5.166484516576916,mb,Indian Ocean,2022-03-30,earthquake,reviewed,2022,3,30,0,0,0,10,5
2016-11-30,-29.7085795134061,54.17521529594692,14.149353173505899,4.765188637482965,mb,Indian Ocean,2016-11-30,earthquake,reviewed,2016,11,30,0,0,0,10,5
2023-10-15,31.83539059391694,67.70292744004645,42.078870564009144,5.060722060344146,mb,Indian Ocean,2023-10-15,earthquake,reviewed,2023,10,15,0,0,0,10,5
2021-01-22,-34.231376201697095,59.12301639218322,3.2831331683007563,5.013500461383216,mb,Indian Ocean,2021-01-22,earthquake,reviewed,2021,1,22,0,0,0,10,5
2022-04-02,15.019819019512052,67.05227794571434,49.9328630361682,5.425128256207111,mb,Indian Ocean,2022-04-02,earthquake,reviewed,2022,4,2,0,0,0,10,5
2018-05-07,15.008224885523067,81.147960173874,7.9903965138290705,4.876415411666144,mb,Indian Ocean,2018-05-07,earthquake,reviewed,2018,5,7,0,0,0,10,5
2019-12-20,-22.5480713908838,69.78162248394084,12.485531514834435,4.788185105292734,mb,Indian Ocean,2019-12-20,earthquake,reviewed,2019,12,20,0,0,0,10,5
2016-11-27,-1.7864438223559502,60.54167100708017,15.078038073970248,4.37735473825015,mb,Indian Ocean,2016-11-27,earthquake,reviewed,2016,11,27,0,0,0,10,5
2015-12-23,40.32245006097535,74.2067243856035,2.7896080717254734,5.204811057306103,mb,Indian Ocean,2015-12-23,earthquake,reviewed,2015,12,23,0,0,0,10,5
2014-10-04,-7.885572079529744,68.56700639386693,32.413004923409844,4.610187559415244,mb,Indian Ocean,2014-10-04,earthquake,reviewed,2014,10,4,0,0,0,10,5
2021-09-13,-17.595358797201687,65.58878011077981,22.57771095398919,5.387098879285737,mb,Indian Ocean,2021-09-13,earthquake,reviewed,2021,9,13,0,0,0,10,5
2019-05-03,-6.879870090397768,81.48320985038241,92.30562736462333,5.040460506669486,mb,Indian Ocean,2019-05-03,earthquake,reviewed,2019,5,3,0,0,0,10,5
2018-11-25,21.282063760093678,84.71458699716769,7.972795275749869,4.770509004187644,mb,Indian Ocean,2018-11-25,earthquake,reviewed,2018,11,25,0,0,0,10,5
2022-04-19,-13.801161796783754,60.66728709908223,21.72179555425409,5.570943223786633,mb,Indian Ocean,2022-04-19,earthquake,reviewed,2022,4,19,0,0,0,10,5
2017-07-22,14.787773196869894,60.9877549040547,7.396574863388183,4.3856235120973865,mb,Indian Ocean,2017-07-22,earthquake,reviewed,2017,7,22,0,0,0,10,5
2019-09-06,34.277228583265575,84.40797359218656,10.210843981641721,4.544183720904124,mb,Indian Ocean,2019-09-06,earthquake,reviewed,2019,9,6,0,0,0,10,5
2016-04-24,25.419971039989157,60.12090107820318,26.85563248621035,4.830814120458078,mb,Indian Ocean,2016-04-24,earthquake,reviewed,2016,4,24,0,0,0,10,5
2016-09-09,-15.373304362489694,62.92296069825653,21.424992166867824,5.405977805746928,mb,Indian Ocean,2016-09-09,earthquake,reviewed,2016,9,9,0,0,0,10,5
2019-02-26,-4.006015472216791,60.046725334934386,2.0244708162209912,4.830416337022585,mb,Indian Ocean,2019-02-26,earthquake,reviewed,2019,2,26,0,0,0,10,5
2014-11-16,13.09804459045417,77.39000578297681,15.156249765900254,4.200876876036721,mb,Indian Ocean,2014-11-16,earthquake,reviewed,2014,11,16,0,0,0,10,5
2023-11-19,-22.36503553410825,87.32266151530236,41.57212223161088,5.146889249935576,mb,Indian Ocean,2023-11-19,earthquake,reviewed,2023,11,19,0,0,0,10,5
2018-06-20,-13.768965978887758,95.55205774980553,11.235785147418774,4.138906951702119,mb,Indian Ocean,2018-06-20,earthquake,reviewed,2018,6,20,0,0,0,10,5
2023-08-16,7.684875813077504,76.95462444303772,20.462557126474405,4.291722999160106,mb,Indian Ocean,2023-08-16,earthquake,reviewed,2023,8,16,0,0,0,10,5
2021-09-22,-40.97904072779204,99.88715007468828,8.967401069467433,4.753912786577442,mb,Indian Ocean,2021-09-22,earthquake,reviewed,2021,9,22,0,0,0,10,5
2014-02-27,-5.514927456212672,82.64634247319245,43.17742147619132,5.352253739809932,mb,Indian Ocean,2014-02-27,earthquake,reviewed,2014,2,27,0,0,0,10,5
2019-11-28,-9.471358056994184,64.91350181554712,7.673858853579825,4.858748775233463,mb,Indian Ocean,2019-11-28,earthquake,reviewed,2019,11,28,0,0,0,10,5
2020-04-03,29.894731797667372,75.90242610255963,5.107855359720395,5.084867815545648,mb,Indian Ocean,2020-04-03,earthquake,reviewed,2020,4,3,0,0,0,10,5
2024-10-25,-3.6285610049717314,54.59909375940536,21.73417634416,4.831196649524652,mb,Indian Ocean,2024-10-25,earthquake,reviewed,2024,10,25,0,0,0,10,5
2022-10-23,4.078326405672747,64.36927815849276,62.324932354025535,5.7136727861255,mb,Indian Ocean,2022-10-23,earthquake,reviewed,2022,10,23,0,0,0,10,5
2022-10-24,2.198634299912595,84.80154393443841,5.718442492705644,4.983680629666148,mb,Indian Ocean,2022-10-24,earthquake,reviewed,2022,10,24,0,0,0,10,5
2014-01-20,-12.784974171512282,73.72679894429146,55.5765635029839,5.76465927339444,mb,Indian Ocean,2014-01-20,earthquake,reviewed,2014,1,20,0,0,0,10,5
2016-01-30,2.655882357579785,78.82075672175584,40.49912488352918,5.319351737322711,mb,Indian Ocean,2016-01-30,earthquake,reviewed,2016,1,30,0,0,0,10,5
2021-03-01,22.39133030448036,47.03695100800272,7.500691756116556,4.652769082145469,mb,Indian Ocean,2021-03-01,earthquake,reviewed,2021,3,1,0,0,0,10,5
2023-08-30,-14.248269240866799,64.32314405268995,12.12976739573336,5.142583874052349,mb,Indian Ocean,2023-08-30,earthquake,reviewed,2023,8,30,0,0,0,10,5
2023-01-15,-3.1318013510690665,52.98620945265911,2.481705435338354,4.563343980879107,mb,Indian Ocean,2023-01-15,earthquake,reviewed,2023,1,15,0,0,0,10,5
2016-11-07,-19.797998072815123,85.61978376389267,44.754486072570714,6.205235073627204,mb,Indian Ocean,2016-11-07,earthquake,reviewed,2016,11,7,0,0,0,10,5
2018-10-04,12.270347144858594,68.50965560008997,8.390116064799178,5.924113117818535,mb,Indian Ocean,2018-10-04,earthquake,reviewed,2018,10,4,0,0,0,10,5
2019-04-16,16.13265063444181,74.81726712982173,47.17937376353408,5.10242161328172,mb,Indian Ocean,2019-04-16,earthquake,reviewed,2019,4,16,0,0,0,10,5
2014-05-13,4.99333844045611,86.03717296019857,2.1656932305305,5.445095521222893,mb,Indian Ocean,2014-05-13,earthquake,reviewed,2014,5,13,0,0,0,10,5
2015-08-29,-21.928949024048972,95.15427242518136,6.709881417912331,4.935433897145298,mb,Indian Ocean,2015-08-29,earthquake,reviewed,2015,8,29,0,0,0,10,5
2019-08-24,15.885971205537558,66.07051668901931,26.025769096088236,4.2741410437938505,mb,Indian Ocean,2019-08-24,earthquake,reviewed,2019,8,24,0,0,0,10,5
2016-07-26,-24.1446420996774,90.33962622251792,4.250067774003875,4.7529197664253715,mb,Indian Ocean,2016-07-26,earthquake,reviewed,2016,7,26,0,0,0,10,5
2022-05-27,2.852043673530882,110.59704360233135,9.488271042662635,4.725785348069727,mb,Indian Ocean,2022-05-27,earthquake,reviewed,2022,5,27,0,0,0,10,5
2015-02-25,7.945298361230565,86.20509711930771,71.40073039068314,4.963566041983107,mb,Indian Ocean,2015-02-25,earthquake,reviewed,2015,2,25,0,0,0,10,5
2020-01-29,-39.908941627710085,68.97006679387098,25.740918898803564,5.080049926267493,mb,Indian Ocean,2020-01-29,earthquake,reviewed,2020,1,29,0,0,0,10,5
2018-03-30,-9.608218825278987,53.09689842918953,1.3977979922541963,4.870416292473657,mb,Indian Ocean,2018-03-30,earthquake,reviewed,2018,3,30,0,0,0,10,5
2021-12-09,5.227443786427513,66.44757935796555,35.443118011668176,4.509818181112435,mb,Indian Ocean,2021-12-09,earthquake,reviewed,2021,12,9,0,0,0,10,5
2020-11-16,30.809207846609734,51.57536980543871,12.176502030803228,4.6898575495734125,mb,Indian Ocean,2020-11-16,earthquake,reviewed,2020,11,16,0,0,0,10,5
2021-11-02,17.696450726978508,59.03373843238701,29.910607309336278,5.2928651567621605,mb,Indian Ocean,2021-11-02,earthquake,reviewed,2021,11,2,0,0,0,10,5
2018-08-27,10.361947815431003,63.89983678650346,1.7906976655270137,4.881561333198288,mb,Indian Ocean,2018-08-27,earthquake,reviewed,2018,8,27,0,0,0,10,5
2020-05-05,6.552370757885818,85.56836372151614,7.739568550594454,4.591080594386463,mb,Indian Ocean,2020-05-05,earthquake,reviewed,2020,5,5,0,0,0,10,5
2023-11-25,-5.11789518289176,76.04098370404773,8.82526981041327,5.954872826884523,mb,Indian Ocean,2023-11-25,earthquake,reviewed,2023,11,25,0,0,0,10,5
2015-01-17,4.946845607918758,96.86351321674606,13.89943674296944,5.4546992152980724,mb,Indian Ocean,2015-01-17,earthquake,reviewed,2015,1,17,0,0,0,10,5
2022-12-06,-15.162977082789709,56.02804798791522,3.8372495341156485,4.907612121811048,mb,Indian Ocean,2022-12-06,earthquake,reviewed,2022,12,6,0,0,0,10,5
2016-05-07,-52.99227281518348,65.96929830894085,46.07711592686513,5.111625003474117,mb,Indian Ocean,2016-05-07,earthquake,reviewed,2016,5,7,0,0,0,10,5
2015-06-21,5.145375660484409,73.44429230288492,35.74068509185658,4.9600671131421565,mb,Indian Ocean,2015-06-21,earthquake,reviewed,2015,6,21,0,0,0,10,5
2018-02-07,-1.7977452492629136,59.71451429492896,12.509815387994706,4.843880508807256,mb,Indian Ocean,2018-02-07,earthquake,reviewed,2018,2,7,0,0,0,10,5
2017-02-05,3.296643301153002,81.69686227875084,16.734879328648265,4.703578446660775,mb,Indian Ocean,2017-02-05,earthquake,reviewed,2017,2,5,0,0,0,10,5
2019-03-19,-22.388939911956154,67.90944537589148,31.383844270541182,4.827345426365625,mb,Indian Ocean,2019-03-19,earthquake,reviewed,2019,3,19,0,0,0,10,5
2015-05-19,24.19052286062995,83.60165510125461,5.37874646263341,4.9302303360122846,mb,Indian Ocean,2015-05-19,earthquake,reviewed,2015,5,19,0,0,0,10,5
2022-02-24,5.998103812938879,80.82785487415258,11.512511094627637,5.049707495112531,mb,Indian Ocean,2022-02-24,earthquake,reviewed,2022,2,24,0,0,0,10,5
2023-07-27,0.3089049905942648,103.55925074839143,46.750770648644334,5.196339815614088,mb,Indian Ocean,2023-07-27,earthquake,reviewed,2023,7,27,0,0,0,10,5
2024-09-06,-22.985705984548858,76.56450145109464,78.22955314421148,4.489677522893793,mb,Indian Ocean,2024-09-06,earthquake,reviewed,2024,9,6,0,0,0,10,5
2024-09-13,10.163254076958616,61.176220483819186,4.847796113625007,5.676193336484746,mb,Indian Ocean,2024-09-13,earthquake,reviewed,2024,9,13,0,0,0,10,5
2018-09-07,-0.9710954794019354,37.93653497640877,28.520354634882615,4.7631184872590735,mb,Indian Ocean,2018-09-07,earthquake,reviewed,2018,9,7,0,0,0,10,5
2021-05-24,23.428051809840895,61.807254809093166,2.302977146080012,4.812462138263002,mb,Indian Ocean,2021-05-24,earthquake,reviewed,2021,5,24,0,0,0,10,5
2020-10-11,-6.769937133724993,72.79769372393342,31.49447247150936,4.436040414263248,mb,Indian Ocean,2020-10-11,earthquake,reviewed,2020,10,11,0,0,0,10,5
2015-05-31,24.56820975074038,92.92839540762922,9.789120341851874,5.0468861177586675,mb,Indian Ocean,2015-05-31,earthquake,reviewed,2015,5,31,0,0,0,10,5
2022-01-21,-3.5270114339354435,59.04287483334161,37.498487517008584,4.86303122562593,mb,Indian Ocean,2022-01-21,earthquake,reviewed,2022,1,21,0,0,0,10,5
2014-02-01,-12.113923914265184,60.29059821123523,11.782795989476538,4.8900062454840345,mb,Indian Ocean,2014-02-01,earthquake,reviewed,2014,2,1,0,0,0,10,5
2022-10-02,28.9202109819275,88.46718866031419,13.98653377373522,4.6727625851096874,mb,Indian Ocean,2022-10-02,earthquake,reviewed,2022,10,2,0,0,0,10,5
2022-02-25,1.403181316174407,66.18308987071849,28.01586869019923,4.925808677122033,mb,Indian Ocean,2022-02-25,earthquake,reviewed,2022,2,25,0,0,0,10,5
2018-05-24,-23.652395719400197,58.90040738255339,11.082960950436856,4.693698592255467,mb,Indian Ocean,2018-05-24,earthquake,reviewed,2018,5,24,0,0,0,10,5
2018-01-15,3.6858942653788356,89.22835371910213,3.256316929582073,5.321509729098877,mb,Indian Ocean,2018-01-15,earthquake,reviewed,2018,1,15,0,0,0,10,5
2023-04-01,-12.687482311294957,70.01221472735357,2.558866859042129,5.212701430849406,mb,Indian Ocean,2023-04-01,earthquake,reviewed,2023,4,1,0,0,0,10,5
2022-12-13,-3.5581989150464644,52.35028128524392,4.274013165104509,4.294547881224663,mb,Indian Ocean,2022-12-13,earthquake,reviewed,2022,12,13,0,0,0,10,5
2014-04-12,1.122997311217462,51.96247712076365,10.928396050638455,5.47646819501955,mb,Indian Ocean,2014-04-12,earthquake,reviewed,2014,4,12,0,0,0,10,5
2017-12-05,4.282413049295155,54.025088540180946,79.31403694342552,4.614197442694892,mb,Indian Ocean,2017-12-05,earthquake,reviewed,2017,12,5,0,0,0,10,5
2016-07-19,-23.47791700779839,68.11187742118229,5.140778307612716,4.434236709628278,mb,Indian Ocean,2016-07-19,earthquake,reviewed,2016,7,19,0,0,0,10,5
2022-11-16,-11.741389014290705,56.47364259233724,13.162383330927621,4.9946784024761515,mb,Indian Ocean,2022-11-16,earthquake,reviewed,2022,11,16,0,0,0,10,5
2019-11-28,1.722704158714849,81.14559324175787,12.027759744116102,4.192387163889802,mb,Indian Ocean,2019-11-28,earthquake,reviewed,2019,11,28,0,0,0,10,5
2015-06-17,-4.314188247224892,89.64159696168936,25.3171750513221,4.276387586926928,mb,Indian Ocean,2015-06-17,earthquake,reviewed,2015,6,17,0,0,0,10,5
